City ID,weather,base,visibility,dt,timezone,id,name,cod,coord.lon,coord.lat,main.temp,main.feels_like,main.temp_min,main.temp_max,main.pressure,main.humidity,wind.speed,wind.deg,rain.3h,clouds.all,sys.type,sys.id,sys.country,sys.sunrise,sys.sunset,main.sea_level,main.grnd_level,wind.gust,rain.1h,snow.3h,snow.1h
484,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",stations,16093.0,1581138373,-36000,5850554,Makakilo City,200,-158.09,21.35,67.42,68.95,62.6,71.6,1009,93,6.93,330.0,,75,1.0,7866.0,US,1581095245,1581135937,,,,,,
485,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}]",stations,10000.0,1581138373,-3600,3374333,Praia,200,-23.51,14.92,73.4,65.28,73.4,73.4,1016,49,16.11,10.0,,97,1.0,2462.0,CV,1581148872,1581190516,,,,,,
486,"[{'id': 501, 'main': 'Rain', 'description': 'moderate rain', 'icon': '10d'}]",model,,1581138374,7200,924732,Nkhata Bay,200,34.29,-11.61,78.37,82.96,78.37,78.37,1016,75,5.19,292.0,3.75,100,,,MW,1581133243,1581178400,1016.0,960.0,,,,
487,"[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10n'}]",stations,,1581138375,0,2961120,Tramore,200,-7.15,52.16,40.03,35.69,37.0,42.01,1008,80,1.99,269.0,0.25,29,3.0,2002640.0,IE,1581148707,1581182828,,,5.01,,,
488,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",stations,14484.0,1581138287,-18000,6078372,Moose Factory,200,-80.61,51.26,-18.4,-28.61,-18.4,-18.4,1017,75,5.82,280.0,,1,1.0,860.0,CA,1581166163,1581200634,,,,,,
489,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",stations,10000.0,1581138376,0,2633274,Akureyri,200,-18.09,65.68,37.4,14.52,37.4,37.4,968,69,33.33,197.0,,79,1.0,83.0,IS,1581155006,1581181780,,,,,,
490,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",stations,10000.0,1581138376,-10800,3868707,Valdivia,200,-73.25,-39.81,57.2,52.21,57.2,57.2,1020,58,5.82,190.0,,0,1.0,8526.0,CL,1581156638,1581206627,,,,,,
491,"[{'id': 600, 'main': 'Snow', 'description': 'light snow', 'icon': '13n'}]",stations,3219.0,1581138376,-18000,6145890,Shelburne,200,-80.2,44.08,10.45,2.68,3.99,15.8,1010,72,2.89,313.0,,90,1.0,762.0,CA,1581165036,1581201564,,,,,,
492,"[{'id': 741, 'main': 'Fog', 'description': 'fog', 'icon': '50d'}]",stations,500.0,1581138376,14400,292968,Abu Dhabi,200,54.37,24.47,59.92,61.27,59.0,60.8,1020,100,3.36,90.0,,75,1.0,7533.0,AE,1581130879,1581171125,,,,,,
493,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03n'}]",model,,1581138376,0,2422383,Dalaba,200,-12.25,10.7,59.27,52.07,59.27,59.27,1014,20,3.62,19.0,,30,,,GN,1581145885,1581188098,1014.0,927.0,,,,
494,"[{'id': 600, 'main': 'Snow', 'description': 'light snow', 'icon': '13d'}]",model,,1581138377,36000,2123979,Kurilsk,200,147.88,45.23,14.76,3.15,14.76,14.76,1014,74,10.13,342.0,,99,,,RU,1581110493,1581146624,1014.0,996.0,,,0.13,
495,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",model,,1581138377,3600,2337680,Illela,200,5.3,13.73,65.08,50.13,65.08,65.08,1016,26,19.55,65.0,,0,,,NG,1581141878,1581183681,1016.0,980.0,,,,
496,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",stations,10000.0,1581138377,36000,2088122,Port Moresby,200,147.18,-9.44,84.2,81.57,84.2,84.2,1007,74,23.04,300.0,,75,1.0,42.0,PG,1581106292,1581151162,,,,,,
497,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03d'}]",model,,1581138377,32400,2027487,Arkhara,200,130.08,49.42,-10.12,-17.16,-10.12,-10.12,1028,90,0.58,292.0,,28,,,RU,1581115359,1581150303,1028.0,1009.0,,,,
498,"[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10n'}]",model,,1581138377,-10800,3450063,Santa Maria da Vitoria,200,-44.19,-13.39,66.99,70.81,66.99,66.99,1013,98,3.74,135.0,2.75,100,,,BR,1581151960,1581197355,1013.0,940.0,,,,
499,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02n'}]",stations,10000.0,1581138377,0,2960869,Youghal,200,-7.85,51.95,40.12,29.75,37.4,42.01,1007,93,13.87,220.0,,20,1.0,1563.0,IE,1581148838,1581183033,,,,,,
500,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02d'}]",model,,1581138372,46800,2181625,Te Anau,200,167.72,-45.42,51.03,44.4,51.03,51.03,1021,43,4.76,239.0,,19,,,NZ,1581098020,1581149574,1021.0,966.0,,,,
501,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}]",stations,14484.0,1581138378,-25200,5924618,Cochrane,200,-114.47,51.18,24.1,17.08,23.0,26.01,1003,79,3.36,90.0,,90,1.0,763.0,CA,1581087968,1581122275,,,,,,
502,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}]",model,,1581138378,18000,488618,Starosubkhangulovo,200,57.44,53.1,15.46,8.69,15.46,15.46,1004,93,2.24,271.0,,85,,,RU,1581133393,1581167137,1004.0,938.0,,,,
503,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",model,,1581138378,28800,1803936,Wuwei,200,102.64,37.93,38.05,29.59,38.05,38.05,1031,20,3.87,68.0,,0,,,CN,1581120493,1581158340,1031.0,839.0,,,,
504,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}]",model,,1581138378,10800,582956,Alekseyevka,200,38.69,50.63,14.14,1.13,14.14,14.14,1019,74,12.57,356.0,,100,,,RU,1581137461,1581172070,1019.0,996.0,,,,
505,"[{'id': 721, 'main': 'Haze', 'description': 'haze', 'icon': '50d'}]",stations,2200.0,1581138378,19800,1277950,Basirhat,200,88.87,22.67,62.6,61.59,62.6,62.6,1020,77,4.7,350.0,,75,1.0,9114.0,IN,1581122465,1581162979,,,,,,
506,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02n'}]",stations,16093.0,1581138378,-14400,3577430,Road Town,200,-64.62,18.42,78.22,78.3,78.01,78.8,1020,74,12.75,80.0,,20,1.0,8786.0,VG,1581158980,1581200142,,,,,,
507,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",stations,10000.0,1581138379,21600,1516589,Zhezkazgan,200,67.71,47.8,33.8,18.61,33.8,33.8,1005,86,20.13,210.0,,75,1.0,8826.0,KZ,1581130069,1581165531,,,,,,
508,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",model,,1581138379,28800,2035669,Lianhe,200,129.27,47.13,9.77,-0.49,9.77,9.77,1029,55,6.82,303.0,,0,,,CN,1581115214,1581150836,1029.0,982.0,,,,
509,"[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10n'}]",model,,1581138379,-10800,3408368,Acarau,200,-40.12,-2.89,74.16,81.0,74.16,74.16,1010,96,4.16,79.0,0.19,50,,,BR,1581151686,1581195675,1010.0,1007.0,,,,
510,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}]",stations,16093.0,1581138379,-18000,4255151,Bud,200,-86.18,39.45,29.26,21.6,27.0,30.99,1016,100,6.58,216.0,,90,1.0,4965.0,US,1581165937,1581203534,,,,,,
511,"[{'id': 600, 'main': 'Snow', 'description': 'light snow', 'icon': '13d'}]",model,,1581138379,28800,2012956,Yerbogachen,200,108.01,61.28,16.81,4.08,16.81,16.81,1013,88,12.82,264.0,,100,,,RU,1581123201,1581153055,1013.0,974.0,,,0.56,
512,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",model,,1581138379,10800,1058381,Morondava,200,44.28,-20.28,84.4,90.86,84.4,84.4,1014,65,3.29,44.0,,0,,,MG,1581130220,1581176628,1014.0,1006.0,,,,
513,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02n'}]",stations,10000.0,1581138379,-3600,3372783,Ponta Delgada,200,-25.67,37.73,59.0,53.28,59.0,59.0,1028,72,10.29,250.0,,20,1.0,6899.0,PT,1581151246,1581189179,,,,,,
514,"[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10d'}]",model,,1581138380,39600,2094027,Kieta,200,155.63,-6.22,82.54,89.67,82.54,82.54,1004,79,6.08,294.0,1.13,85,,,PG,1581104481,1581148916,1004.0,1001.0,,,,
515,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}]",model,,1581138380,18000,1486321,Yar-Sale,200,70.83,66.83,-7.51,-17.93,-7.51,-7.51,1003,83,6.64,261.0,,86,,,RU,1581134259,1581159844,1003.0,1000.0,,,,
516,"[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10d'}]",model,,1581138380,10800,155016,Malinyi,200,36.13,-8.93,74.93,83.23,74.93,74.93,1017,95,2.04,215.0,0.19,100,,,TZ,1581132984,1581177776,1017.0,981.0,,,,
517,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}]",stations,,1581138380,28800,1789647,Xichang,200,102.26,27.9,71.01,64.56,71.01,71.01,846,17,3.29,176.0,,100,3.0,145396.0,CN,1581119664,1581159352,,,,,,
518,"[{'id': 600, 'main': 'Snow', 'description': 'light snow', 'icon': '13d'}]",model,,1581138380,18000,1506676,Gari,200,62.35,59.43,5.34,-3.86,5.34,5.34,1006,94,5.48,14.0,,100,,,RU,1581133612,1581164561,1006.0,993.0,,,0.25,
519,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}]",model,,1581138380,43200,2122090,Pevek,200,170.31,69.7,-24.95,-32.82,-24.95,-24.95,1037,97,1.61,321.0,,100,,,RU,1581112174,1581134177,1037.0,1035.0,,,,
520,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02n'}]",stations,9000.0,1581138363,-18000,3559318,Esmeralda,200,-78.12,21.85,71.6,75.85,71.6,71.6,1019,94,5.82,70.0,,20,1.0,7230.0,CU,1581162467,1581203135,,,,,,
521,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02n'}]",model,,1581138380,0,2422465,Conakry,200,-13.68,9.54,70.57,72.63,70.57,70.57,1012,77,4.25,56.0,,16,,,GN,1581146151,1581188518,1012.0,1011.0,,,,
522,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02d'}]",model,,1581138381,12600,14177,Maku,200,44.45,39.29,29.23,21.9,29.23,29.23,1004,76,4.61,241.0,,21,,,IR,1581134592,1581172174,1004.0,827.0,,,,
523,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",model,,1581138381,21600,1528606,Kemin,200,75.69,42.78,46.65,35.22,46.65,46.65,1022,18,9.57,96.0,,68,,,KG,1581127496,1581164274,1022.0,824.0,,,,
524,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",stations,16093.0,1581138381,-32400,5859699,College,200,-147.8,64.86,7.48,0.59,5.0,9.0,1009,92,1.52,86.0,,75,1.0,7684.0,US,1581099519,1581126724,,,,,,
525,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}]",model,,1581138381,10800,556268,Ostrovnoy,200,39.51,68.05,8.71,-2.24,8.71,8.71,1005,96,8.95,232.0,,95,,,RU,1581142407,1581166731,1005.0,987.0,,,,
526,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",stations,10000.0,1581138381,3600,3105522,Bereda,200,-7.54,43.27,48.45,45.0,46.0,52.0,1022,93,4.7,210.0,,75,1.0,6403.0,ES,1581147513,1581184209,,,,,,
527,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}]",model,,1581138381,32400,1623197,Tual,200,132.75,-5.67,82.27,85.24,82.27,82.27,1007,78,12.8,300.0,,100,,,ID,1581110009,1581154371,1007.0,1003.0,,,,
528,"[{'id': 501, 'main': 'Rain', 'description': 'moderate rain', 'icon': '10d'}]",model,,1581138381,28800,1626703,Soe,200,124.28,-9.86,81.52,89.82,81.52,81.52,1008,80,3.38,201.0,6.25,76,,,ID,1581111760,1581156686,1008.0,969.0,,,,
529,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",model,,1581138382,-10800,3840300,Presidencia Roque Saenz Pena,200,-60.44,-26.79,80.65,83.64,80.65,80.65,1008,60,4.45,209.0,,0,,,AR,1581154844,1581202271,1008.0,997.0,,,,
530,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}]",model,,1581138382,10800,525426,Sobolevo,200,31.9,54.43,19.6,11.16,19.6,19.6,1023,80,5.28,262.0,,98,,,RU,1581139768,1581173023,1023.0,997.0,,,,
531,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}]",stations,10000.0,1581138382,-14400,3628473,San Cristobal,200,-72.22,7.77,78.8,81.05,78.8,78.8,1016,57,3.36,120.0,,92,1.0,8587.0,VE,1581160083,1581202687,,,,,,
532,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",model,,1581138382,7200,3355624,Maltahohe,200,16.98,-24.83,65.75,62.37,65.75,65.75,1014,39,2.1,41.0,,0,,,NA,1581136416,1581183536,1014.0,855.0,,,,
533,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03n'}]",model,,1581138382,7200,86049,Jalu,200,21.55,29.03,49.64,43.79,49.64,49.64,1029,71,6.67,287.0,,26,,,LY,1581139119,1581178639,1029.0,1022.0,,,,
534,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02d'}]",stations,10000.0,1581138382,10800,110690,Faya,200,42.45,18.39,56.26,53.04,55.4,57.2,1027,93,8.05,180.0,,12,1.0,7396.0,SA,1581133288,1581174438,,,,,,
535,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03n'}]",stations,10000.0,1581138382,-18000,3943957,Chilca,200,-76.74,-12.52,73.4,76.32,73.4,73.4,1013,88,8.05,170.0,,40,1.0,8682.0,PE,1581159834,1581205106,,,,,,
536,"[{'id': 600, 'main': 'Snow', 'description': 'light snow', 'icon': '13d'}]",stations,4000.0,1581138383,18000,1504716,Kanashevo,200,62.06,55.22,12.2,1.4,12.2,12.2,998,92,8.95,330.0,,75,1.0,8975.0,RU,1581132698,1581165615,,,,,,
537,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",stations,10000.0,1581138383,3600,2937959,Bone,200,12.14,51.97,33.93,24.3,32.0,35.01,1024,86,10.29,170.0,,0,1.0,1273.0,DE,1581144050,1581178225,,,,,,
538,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",model,,1581138383,3600,237379,Ndele,200,20.65,8.41,74.44,68.09,74.44,74.44,1013,23,5.55,41.0,,0,,,CF,1581137838,1581180352,1013.0,953.0,,,,
539,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}]",model,,1581138383,10800,487928,Novikovo,200,37.89,51.15,12.81,-0.62,12.81,12.81,1020,78,13.29,353.0,,100,,,RU,1581137738,1581172177,1020.0,996.0,,,,
540,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",stations,16093.0,1581138380,-18000,4755280,Danville,200,-79.39,36.59,34.0,27.07,32.0,36.0,1018,55,3.36,280.0,,75,1.0,5842.0,US,1581164015,1581202196,,,,,,
541,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",stations,10000.0,1581138383,3600,2592493,Kunya,200,8.53,12.22,57.2,51.21,57.2,57.2,1018,54,6.93,40.0,,4,1.0,1181.0,NG,1581141000,1581183008,,,,,,
542,"[{'id': 501, 'main': 'Rain', 'description': 'moderate rain', 'icon': '10d'}]",model,,1581138384,39600,2135517,Norsup,200,167.38,-16.07,80.35,75.78,80.35,80.35,1002,86,27.31,79.0,4.0,100,,,VU,1581100977,1581146779,1002.0,1001.0,,,,
543,"[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10d'}]",model,,1581138384,25200,1213493,Teluk Nibung,200,99.82,3.0,81.75,86.11,81.75,81.75,1012,73,7.9,316.0,2.44,100,,,ID,1581118483,1581161704,1012.0,1011.0,,,,
544,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03d'}]",stations,10000.0,1581138384,7200,1033356,Nampula,200,39.27,-15.12,73.4,78.3,73.4,73.4,1016,100,8.05,10.0,,40,1.0,2191.0,MZ,1581131802,1581177451,,,,,,
545,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03n'}]",stations,10000.0,1581138384,0,2634739,Warrington,200,-2.58,53.39,43.29,30.0,41.0,45.0,1008,75,18.34,240.0,,40,1.0,1399.0,GB,1581147833,1581181508,,,,,,
546,"[{'id': 600, 'main': 'Snow', 'description': 'light snow', 'icon': '13d'}]",model,,1581138384,18000,1508589,Butka,200,63.79,56.72,13.37,2.46,13.37,13.37,1000,94,9.35,1.0,,100,,,RU,1581132606,1581164877,1000.0,982.0,,,0.5,
547,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}]",model,,1581138384,36000,2122605,Okhotsk,200,143.3,59.38,-8.23,-19.03,-8.23,-8.23,1025,82,7.27,315.0,,99,,,RU,1581114204,1581145112,1025.0,1012.0,,,,
548,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02n'}]",stations,14484.0,1581138384,-28800,6113406,Prince Rupert,200,-130.32,54.32,32.0,22.8,32.0,32.0,1008,70,8.05,350.0,,20,1.0,883.0,CA,1581092342,1581125509,,,,,,
549,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03d'}]",model,,1581138385,36000,6533368,Moranbah,200,148.05,-22.0,90.27,89.33,90.27,90.27,1004,44,11.34,199.0,,49,,,AU,1581105172,1581151864,1004.0,974.0,,,,
550,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03d'}]",model,,1581138385,19800,1235846,Matara,200,80.54,5.95,87.49,89.6,87.49,87.49,1014,49,6.4,94.0,,49,,,LK,1581123304,1581166138,1014.0,1010.0,,,,
551,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}]",model,,1581138385,43200,2122262,Palana,200,159.97,59.12,-2.34,-13.13,-2.34,-2.34,1021,85,7.58,44.0,,99,,,RU,1581110141,1581141173,1021.0,998.0,,,,
552,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",model,,1581138385,-10800,3837056,San Luis,200,-66.34,-33.3,73.36,71.02,73.36,73.36,1014,72,12.62,95.0,,0,,,AR,1581155672,1581204275,1014.0,961.0,,,,
553,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02n'}]",stations,10000.0,1581138385,0,2270385,Camacha,200,-16.33,33.08,60.8,58.44,60.8,60.8,1028,87,8.05,330.0,,20,1.0,6902.0,PT,1581148558,1581187383,,,,,,
554,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02d'}]",stations,10000.0,1581138385,28800,1734313,Paka,200,103.44,4.64,86.0,90.84,86.0,86.0,1014,66,8.05,350.0,,20,1.0,9433.0,MY,1581117722,1581160728,,,,,,
555,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",model,,1581138386,18000,1168700,Ormara,200,64.64,25.21,70.93,68.63,70.93,70.93,1022,55,6.26,48.0,,0,,,PK,1581128473,1581168601,1022.0,1022.0,,,,
556,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}]",stations,14484.0,1581138386,-25200,6149374,Slave Lake,200,-114.77,55.28,15.8,9.27,15.8,15.8,1007,92,1.83,332.0,,90,1.0,1008.0,CA,1581088811,1581121576,,,,,,
557,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}]",model,,1581138386,7200,701637,Mashivka,200,34.87,49.44,16.32,3.07,16.32,16.32,1022,80,13.4,353.0,,92,,,UA,1581138188,1581173177,1022.0,1006.0,,,,
558,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03d'}]",stations,7000.0,1581138386,25200,1580541,Hoi An,200,108.33,15.88,80.6,84.69,80.6,80.6,1021,69,5.82,100.0,,40,1.0,9306.0,VN,1581117304,1581158798,,,,,,
559,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",stations,,1581138386,7200,3356832,Henties Bay,200,14.28,-22.12,64.0,66.42,64.0,64.0,1015,89,1.99,285.0,,3,3.0,2012545.0,NA,1581137281,1581183967,,,3.0,,,
560,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",model,,1581138386,10800,64814,Bandarbeyla,200,50.81,9.49,76.41,73.17,76.41,76.41,1019,70,15.82,49.0,,73,,,SO,1581130672,1581173041,1019.0,1019.0,,,,
561,"[{'id': 600, 'main': 'Snow', 'description': 'light snow', 'icon': '13d'}]",model,,1581138386,25200,1504382,Kargasok,200,80.86,59.06,18.37,3.97,18.37,18.37,1004,94,16.22,117.0,,100,,,RU,1581129080,1581160208,1004.0,996.0,,,0.38,
562,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",model,,1581138387,0,2460489,Bandiagara,200,-3.61,14.35,66.0,55.22,66.0,66.0,1015,11,8.88,66.0,,0,,,ML,1581144058,1581185778,1015.0,960.0,,,,
563,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}]",stations,10000.0,1581138387,32400,2014624,Udachny,200,112.4,66.42,5.0,-2.42,5.0,5.0,999,92,2.24,,,100,1.0,8846.0,RU,1581124108,1581150041,,,,,,
564,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",stations,,1581138387,3600,762863,Ostrowiec Swietokrzyski,200,21.39,50.93,25.7,17.83,21.0,28.99,1030,88,5.57,200.0,,0,3.0,2011337.0,PL,1581141657,1581176178,,,,,,
565,"[{'id': 300, 'main': 'Drizzle', 'description': 'light intensity drizzle', 'icon': '09n'}]",stations,6000.0,1581138243,-10800,3430545,Moron,200,-58.62,-34.65,73.63,76.78,71.01,77.0,1015,100,11.41,120.0,,90,1.0,8237.0,AR,1581153684,1581202558,,,,,,
566,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}]",model,,1581138387,25200,1215502,Banda Aceh,200,95.32,5.56,83.75,87.06,83.75,83.75,1011,60,6.24,88.0,,95,,,ID,1581119731,1581162616,1011.0,990.0,,,,
567,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",model,,1581138387,-18000,3933024,Paramonga,200,-77.83,-10.67,69.01,71.55,69.01,69.01,1015,95,6.91,141.0,,73,,,PE,1581160222,1581205241,1015.0,1003.0,,,,
568,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",model,,1581138387,28800,2037485,Erenhot,200,111.98,43.65,24.04,10.31,24.04,24.04,1030,49,13.87,232.0,,0,,,CN,1581118900,1581155450,1030.0,912.0,,,,
569,"[{'id': 701, 'main': 'Mist', 'description': 'mist', 'icon': '50n'}]",stations,4023.0,1581138388,-32400,5557293,Sitka,200,-135.33,57.05,33.6,26.47,30.2,37.4,1017,100,6.73,,,90,1.0,7685.0,US,1581094128,1581126129,,,,,,
570,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",model,,1581138388,25200,1214488,Meulaboh,200,96.13,4.14,82.51,84.18,82.51,82.51,1011,81,16.55,140.0,,74,,,ID,1581119443,1581162515,1011.0,1011.0,,,,
571,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",model,,1581138388,10800,1056899,Sambava,200,50.17,-14.27,84.33,86.74,84.33,84.33,1016,46,2.39,181.0,,1,,,MG,1581129245,1581174775,1016.0,995.0,,,,
572,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",stations,,1581138304,28800,1786855,Yatou,200,122.38,37.15,46.99,37.53,46.99,46.99,1018,63,11.32,12.0,,9,3.0,2017609.0,CN,1581115679,1581153679,,,,,,
573,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}]",model,,1581138388,-18000,3934707,Mollendo,200,-72.01,-17.02,67.73,68.09,67.73,67.73,1015,87,7.78,131.0,,100,,,PE,1581158381,1581204288,1015.0,964.0,,,,
574,"[{'id': 701, 'main': 'Mist', 'description': 'mist', 'icon': '50n'}]",stations,3000.0,1581138388,3600,3191426,Rumboci,200,17.5,43.83,32.0,27.82,32.0,32.0,1029,94,0.67,63.0,,75,1.0,6906.0,BA,1581141578,1581178125,,,,,,
