City ID,weather,base,visibility,dt,timezone,id,name,cod,coord.lon,coord.lat,main.temp,main.feels_like,main.temp_min,main.temp_max,main.pressure,main.humidity,wind.speed,wind.deg,clouds.all,sys.type,sys.id,sys.country,sys.sunrise,sys.sunset,main.sea_level,main.grnd_level,wind.gust,rain.3h,snow.3h,rain.1h,snow.1h
447,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03n'}]",stations,10000.0,1581187660,28800,2068110,Kununurra,200,128.73,-15.77,78.8,86.41,78.8,78.8,1007,94,6.93,360.0,25,1.0,9587.0,AU,1581196705,1581242412,,,,,,,
448,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03d'}]",stations,16093.0,1581187660,-21600,3981483,Tlacote el Bajo,200,-100.5,20.65,70.54,63.97,68.0,73.0,1028,30,6.93,340.0,40,1.0,7159.0,MX,1581167749,1581208596,,,,,,,
449,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",stations,10000.0,1581187660,28800,1687894,Santa Rosa,200,121.11,14.31,76.69,83.95,75.99,77.0,1015,88,3.36,50.0,75,1.0,8160.0,PH,1581200511,1581242263,,,,,,,
450,"[{'id': 600, 'main': 'Snow', 'description': 'light snow', 'icon': '13d'}]",model,,1581187660,-14400,6137462,Saint-Augustin,200,-58.65,51.23,7.41,-7.1,7.41,7.41,998,74,14.65,316.0,100,,,CA,1581160894,1581195362,998.0,997.0,,,0.25,,
451,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03d'}]",stations,16093.0,1581187660,-21600,3517970,Pochutla,200,-96.47,15.74,86.34,87.31,82.4,89.6,1016,55,10.29,200.0,40,1.0,7096.0,MX,1581166435,1581207975,,,,,,,
452,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02n'}]",stations,10000.0,1581187660,0,2270385,Camacha,200,-16.33,33.08,65.19,61.12,64.4,66.2,1030,82,12.75,350.0,20,1.0,6902.0,PT,1581148558,1581187383,,,,,,,
453,"[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10d'}]",model,,1581187488,-10800,3408064,Remanso,200,-42.08,-9.62,82.76,88.39,82.76,82.76,1010,64,2.95,83.0,100,,,BR,1581151711,1581196591,1010.0,960.0,,0.38,,,
454,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03n'}]",model,,1581187660,10800,373303,Juba,200,31.58,4.85,88.39,86.27,88.39,88.39,1009,30,5.41,46.0,27,,,SS,1581134981,1581177962,1009.0,953.0,,,,,
455,"[{'id': 502, 'main': 'Rain', 'description': 'heavy intensity rain', 'icon': '10n'}]",stations,2200.0,1581187660,39600,2171465,Clarence Town,200,151.78,-32.58,68.95,58.96,66.99,71.01,1009,94,28.86,130.0,90,1.0,9605.0,AU,1581189815,1581238237,,,40.26,,,,
456,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",model,,1581187661,10800,6201197,Muhafazat Lahij,200,44.58,13.17,73.4,71.64,73.4,73.4,1019,66,9.84,80.0,0,,,YE,1581132414,1581174289,1019.0,979.0,,,,,
457,"[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10n'}]",stations,4000.0,1581187661,0,2961459,Skibbereen,200,-9.27,51.55,46.4,29.32,46.4,46.4,997,100,28.86,200.0,75,1.0,1563.0,IE,1581149110,1581183442,,,42.5,,,,
458,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02d'}]",stations,10000.0,1581187490,-10800,3451138,Rio Grande,200,-52.1,-32.03,93.24,91.78,89.01,96.8,1008,47,16.11,220.0,20,1.0,8408.0,BR,1581152374,1581200738,,,28.86,,,,
459,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02d'}]",model,,1581187661,-14400,3464343,Eldorado,200,-54.28,-23.79,88.36,92.23,88.36,88.36,1007,53,5.82,45.0,18,,,BR,1581153611,1581200548,1007.0,973.0,,,,,
460,"[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10n'}]",model,,1581187661,7200,879431,Victoria Falls,200,25.84,-17.92,69.12,71.69,69.12,69.12,1010,96,7.18,107.0,100,,,ZW,1581134823,1581180876,1010.0,905.0,,0.38,,,
461,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",stations,9000.0,1581187661,10800,290340,Manama,200,50.58,26.22,72.41,67.05,71.6,73.4,1015,56,12.75,140.0,0,1.0,7397.0,BH,1581131926,1581171898,,,,,,,
462,"[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10n'}]",model,,1581187661,39600,2109701,Auki,200,160.7,-8.77,84.11,81.18,84.11,84.11,1003,79,25.59,278.0,100,,,SB,1581189508,1581234262,1003.0,1003.0,,0.69,,,
463,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}]",stations,10000.0,1581187661,43200,2127202,Anadyr,200,177.48,64.75,-16.31,-30.77,-16.6,-16.01,1018,75,13.42,10.0,100,1.0,8872.0,RU,1581193987,1581221729,,,15.66,,,,
464,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02n'}]",model,,1581187661,32400,2018069,Peleduy,200,112.74,59.63,1.26,-7.58,1.26,1.26,1019,97,4.56,208.0,12,,,RU,1581207844,1581238948,1019.0,973.0,,,,,
465,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02n'}]",stations,10000.0,1581187661,7200,260895,Karpathos,200,27.21,35.51,46.4,32.99,46.4,46.4,1026,45,16.11,340.0,20,1.0,6620.0,GR,1581138342,1581176699,,,27.51,,,,
466,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",model,,1581187661,0,2409215,Gandorhun,200,-11.83,7.5,85.66,88.09,85.66,85.66,1009,58,8.48,223.0,0,,,SL,1581145573,1581188209,1009.0,1007.0,,,,,
467,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",model,,1581187662,3600,3141310,Rorvik,200,11.24,64.86,39.87,24.17,39.87,39.87,999,72,21.43,186.0,84,,,NO,1581147637,1581175070,999.0,998.0,,,,,
468,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}]",model,,1581187662,3600,3137469,Sorland,200,12.69,67.67,41.67,29.8,41.67,41.67,995,76,15.46,149.0,85,,,NO,1581148613,1581173399,995.0,995.0,,,,,
469,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",model,,1581187662,-14400,3378690,Catherinas Lust,200,-57.6,6.4,79.75,79.39,79.75,79.75,1013,65,11.54,61.0,0,,,GY,1581156485,1581199267,1013.0,1013.0,,,,,
470,"[{'id': 721, 'main': 'Haze', 'description': 'haze', 'icon': '50d'}]",stations,9000.0,1581187446,-18000,3674292,Mosquera,200,-74.23,4.71,69.8,63.39,69.8,69.8,1027,49,11.41,300.0,40,1.0,8582.0,CO,1581160366,1581203369,,,,,,,
471,"[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10d'}]",model,,1581187662,-14400,3911409,Uncia,200,-66.57,-18.47,44.51,40.86,44.51,44.51,1013,90,3.15,270.0,100,,,BO,1581156969,1581203089,1013.0,634.0,,0.75,,,
472,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02n'}]",stations,10000.0,1581187662,3600,7873025,Traismauer,200,15.76,48.35,35.42,24.66,30.99,39.2,1027,69,11.41,130.0,20,1.0,6878.0,AT,1581142605,1581177933,,,,,,,
473,"[{'id': 600, 'main': 'Snow', 'description': 'light snow', 'icon': '13n'}]",model,,1581187662,32400,2015179,Tommot,200,126.29,58.96,0.41,-6.86,0.41,0.41,1016,97,1.7,129.0,100,,,RU,1581204425,1581235863,1016.0,956.0,,,0.38,,
474,"[{'id': 600, 'main': 'Snow', 'description': 'light snow', 'icon': '13d'}]",model,,1581187662,-10800,3419842,Sisimiut,200,-53.67,66.94,-2.52,-15.47,-2.52,-2.52,976,95,11.54,347.0,100,,,GL,1581164114,1581189752,976.0,942.0,,,0.63,,
475,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02n'}]",stations,,1581187662,3600,2853310,Plattling,200,12.87,48.78,32.32,26.76,27.0,35.01,1023,79,2.26,109.0,16,3.0,2003601.0,DE,1581143361,1581178564,,,,,,,
476,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",stations,10000.0,1581187662,-10800,3887127,Iquique,200,-70.14,-20.22,75.2,68.38,75.2,75.2,1013,57,17.22,230.0,75,1.0,8492.0,CL,1581157696,1581204076,,,,,,,
477,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",stations,14484.0,1581187663,-18000,6067747,Matagami,200,-77.63,49.75,-4.0,-14.67,-4.0,-4.0,1018,58,6.93,230.0,1,1.0,866.0,CA,1581165206,1581200161,,,,,,,
478,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",model,,1581187663,0,2457161,Gao,200,1.64,16.64,78.19,66.61,78.19,78.19,1014,11,11.56,64.0,0,,,ML,1581142957,1581184359,1014.0,974.0,,,,,
479,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}]",stations,10000.0,1581187663,25200,1498067,Nagornyy,200,83.55,52.8,37.4,22.77,37.4,37.4,1004,59,17.9,230.0,100,1.0,8945.0,RU,1581213371,1581247433,,,,,,,
480,"[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10n'}]",model,,1581187663,36000,2084442,Vanimo,200,141.3,-2.67,81.23,82.42,81.23,81.23,1008,82,16.46,295.0,94,,,PG,1581194564,1581238519,1008.0,1008.0,,0.31,,,
481,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02n'}]",model,,1581187663,28800,1730272,Araceli,200,119.99,10.55,80.29,78.98,80.29,80.29,1012,84,20.74,51.0,23,,,PH,1581200530,1581242782,1012.0,1012.0,,,,,
482,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}]",model,,1581187663,-18000,3948613,Acari,200,-74.62,-15.43,71.78,70.65,71.78,71.78,1012,71,9.08,216.0,93,,,PE,1581159122,1581204800,1012.0,918.0,,,,,
483,"[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10n'}]",model,,1581187663,28800,1791779,Wanning,200,110.4,18.8,67.32,64.6,67.32,67.32,1022,83,11.99,52.0,100,,,CN,1581203390,1581244525,1022.0,1021.0,,0.38,,,
484,"[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10d'}]",model,,1581187663,-10800,3836669,San Rafael,200,-68.33,-34.62,79.07,73.99,79.07,79.07,1015,47,12.97,84.0,78,,,AR,1581156019,1581204884,1015.0,916.0,,0.44,,,
485,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",stations,,1581187663,39600,2171069,Colac,200,143.58,-38.33,63.66,63.03,60.01,66.99,1019,93,8.01,176.0,74,3.0,2008422.0,AU,1581191196,1581240793,,,18.01,,,,
486,"[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10n'}]",model,,1581187663,28800,1651461,Amuntai,200,115.25,-2.42,73.31,81.12,73.31,73.31,1010,95,1.32,111.0,100,,,ID,1581200832,1581244755,1010.0,998.0,,0.38,,,
487,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",model,,1581187663,18000,1171991,Liliani,200,72.95,32.21,49.82,45.25,49.82,49.82,1021,43,0.87,113.0,0,,,PK,1581127064,1581166021,1021.0,1000.0,,,,,
488,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",model,,1581187664,3600,2331939,Lokoja,200,6.74,7.8,87.66,83.52,87.66,87.66,1007,14,1.14,159.0,2,,,NG,1581141136,1581183732,1007.0,980.0,,,,,
489,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",model,,1581187664,0,2598243,Soubre,200,-6.61,5.79,92.07,89.22,92.07,92.07,1009,17,1.45,68.0,54,,,CI,1581144208,1581187068,1009.0,986.0,,,,,
490,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}]",model,,1581187664,3600,211734,Lisala,200,21.52,2.15,83.8,86.0,83.8,83.8,1006,43,1.21,83.0,99,,,CD,1581137220,1581180553,1006.0,964.0,,,,,
491,"[{'id': 600, 'main': 'Snow', 'description': 'light snow', 'icon': '13n'}]",model,,1581187664,0,3414079,Olafsvik,200,-23.71,64.89,36.32,24.06,36.32,36.32,964,76,14.79,142.0,100,,,IS,1581156018,1581183466,964.0,953.0,,,0.94,,
492,"[{'id': 501, 'main': 'Rain', 'description': 'moderate rain', 'icon': '10n'}]",model,,1581187664,7200,941931,Warrenton,200,24.85,-28.11,66.04,65.05,66.04,66.04,1012,86,8.75,169.0,73,,,ZA,1581134250,1581181924,1012.0,878.0,,9.06,,,
493,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02n'}]",model,,1581187664,19800,1242110,Kalmunai,200,81.82,7.42,79.41,80.74,79.41,79.41,1015,71,10.45,66.0,11,,,LK,1581209486,1581252148,1015.0,1015.0,,,,,
494,"[{'id': 701, 'main': 'Mist', 'description': 'mist', 'icon': '50n'}]",stations,3000.0,1581187664,18000,1513491,Yangi Marg`ilon,200,71.72,40.43,39.2,32.25,39.2,39.2,1013,60,4.7,160.0,0,1.0,9002.0,UZ,1581128177,1581165499,,,,,,,
495,"[{'id': 600, 'main': 'Snow', 'description': 'light snow', 'icon': '13n'}]",model,,1581187664,0,2630299,Hofn,200,-15.21,64.25,40.05,27.88,40.05,40.05,969,70,15.03,198.0,100,,,IS,1581153729,1581181675,969.0,967.0,,,1.44,,
496,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",model,,1581187664,-10800,3883167,Linares,200,-71.6,-35.85,99.45,91.2,99.45,99.45,1012,6,5.91,275.0,0,,,CL,1581156678,1581205794,1012.0,972.0,,,,,
497,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03d'}]",stations,10000.0,1581187664,-10800,3461370,Imbituba,200,-48.67,-28.24,86.0,90.19,86.0,86.0,1009,79,14.99,360.0,40,1.0,8360.0,BR,1581151893,1581199572,,,,,,,
498,"[{'id': 501, 'main': 'Rain', 'description': 'moderate rain', 'icon': '10d'}]",stations,16093.0,1581187664,-36000,5856516,'Ahuimanu,200,-157.84,21.44,64.38,64.71,60.8,66.2,1011,77,3.36,300.0,75,1.0,7877.0,US,1581181564,1581222305,,,,,,2.03,
499,"[{'id': 521, 'main': 'Rain', 'description': 'shower rain', 'icon': '09n'}]",stations,10000.0,1581187664,14400,934649,Cap Malheureux,200,57.61,-19.98,75.9,78.82,75.0,77.0,1015,88,10.29,130.0,75,1.0,2061.0,MU,1581127042,1581173407,,,,,,1.52,
500,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}]",model,,1581187664,7200,697957,Partyzany,200,34.75,46.33,21.79,12.31,21.79,21.79,1026,77,7.31,339.0,100,,,UA,1581137766,1581173656,1026.0,1023.0,,,,,
501,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}]",stations,9000.0,1581187623,39600,2152659,Port Macquarie,200,152.92,-31.43,69.94,63.9,69.8,70.0,1007,100,24.25,56.0,90,1.0,9573.0,AU,1581189649,1581237856,,,,,,,
502,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",stations,,1581187665,-18000,5962442,Goderich,200,-81.72,43.75,19.78,13.69,16.0,21.99,1022,77,1.01,141.0,61,3.0,2006548.0,CA,1581165360,1581201970,,,4.0,,,,
503,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02n'}]",model,,1581187665,32400,2028078,Aginskoye,200,114.53,51.1,11.82,-1.8,11.82,11.82,1021,83,13.69,304.0,24,,,RU,1581205656,1581240277,1021.0,922.0,,,,,
504,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}]",model,,1581187665,10800,524100,Muyezerskiy,200,31.65,63.93,29.97,18.52,29.97,29.97,1008,96,13.24,233.0,88,,,RU,1581142386,1581170524,1008.0,979.0,,,,,
505,"[{'id': 501, 'main': 'Rain', 'description': 'moderate rain', 'icon': '10n'}]",stations,10000.0,1581187665,0,2636790,Stornoway,200,-6.39,58.21,37.22,25.74,37.0,37.4,981,93,14.99,210.0,100,1.0,1450.0,GB,1581149771,1581181399,,,,,,1.02,
506,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02d'}]",stations,10000.0,1581187665,-10800,3448903,Sao Joao da Barra,200,-41.05,-21.64,86.0,86.56,86.0,86.0,1012,62,13.87,100.0,20,1.0,8337.0,BR,1581150603,1581197205,,,,,,,
507,"[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10n'}]",model,,1581187665,28800,1622318,Waingapu,200,120.26,-9.66,84.0,87.89,84.0,84.0,1009,76,12.12,284.0,100,,,ID,1581199157,1581244026,1009.0,1009.0,,1.06,,,
508,"[{'id': 600, 'main': 'Snow', 'description': 'light snow', 'icon': '13n'}]",model,,1581187665,32400,2021908,Kokuy,200,117.55,52.2,-0.15,-6.77,-0.15,-0.15,1021,98,0.54,4.0,100,,,RU,1581205116,1581239367,1021.0,924.0,,,0.31,,
509,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}]",model,,1581187665,0,2450173,Taoudenni,200,-3.98,22.68,76.6,64.22,76.6,76.6,1017,6,11.18,30.0,100,,,ML,1581144742,1581185272,1017.0,996.0,,,,,
510,"[{'id': 600, 'main': 'Snow', 'description': 'light snow', 'icon': '13d'}]",stations,16093.0,1581187665,-18000,4844309,Torrington,200,-73.12,41.8,33.93,23.4,23.0,41.0,1020,47,9.17,260.0,75,1.0,5258.0,US,1581163066,1581200136,,,26.4,,,,0.25
511,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",model,,1581187665,0,2287790,Issia,200,-6.59,6.49,91.51,87.04,91.51,91.51,1009,13,2.04,65.0,72,,,CI,1581144249,1581187017,1009.0,984.0,,,,,
512,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",model,,1581187665,10800,877631,Namikupa,200,39.6,-10.83,73.85,80.83,73.85,73.85,1014,96,3.6,23.0,54,,,TZ,1581132022,1581177072,1014.0,988.0,,,,,
513,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}]",model,,1581187665,10800,504269,Pudozh,200,36.53,61.81,18.43,10.2,18.43,18.43,1013,98,5.41,230.0,99,,,RU,1581140488,1581170080,1013.0,999.0,,,,,
514,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}]",model,,1581187666,10800,1487332,Verkhnyaya Inta,200,60.31,65.98,-9.18,-23.01,-9.18,-9.18,1008,96,12.75,246.0,98,,,RU,1581136372,1581162781,1008.0,993.0,,,,,
515,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03n'}]",model,,1581187666,19800,1254046,Tura,200,90.22,25.52,63.27,60.13,63.27,63.27,1019,48,2.8,354.0,42,,,IN,1581208725,1581248877,1019.0,1010.0,,,,,
516,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03n'}]",model,,1581187666,18000,1512019,Aksarka,200,67.8,66.56,-5.06,-17.91,-5.06,-5.06,1002,88,11.14,244.0,29,,,RU,1581134852,1581160706,1002.0,995.0,,,,,
517,"[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10n'}]",model,,1581187666,36000,2093846,Kiunga,200,141.29,-6.12,72.81,81.48,72.81,72.81,1009,99,0.47,283.0,100,,,PG,1581194342,1581238746,1009.0,1001.0,,2.5,,,
518,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",model,,1581187666,10800,305681,Kumluca,200,30.29,36.37,33.15,21.2,33.15,33.15,1025,40,11.14,353.0,0,,,TR,1581137688,1581175875,1025.0,968.0,,,,,
519,"[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10n'}]",model,,1581187666,10800,448149,Sinjar,200,41.88,36.32,36.25,13.96,36.25,36.25,1009,66,31.81,256.0,51,,,IQ,1581134903,1581173097,1009.0,947.0,,0.19,,,
520,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02d'}]",stations,10000.0,1581187666,-10800,3838859,Rio Gallegos,200,-69.22,-51.62,73.4,66.16,73.4,73.4,1022,27,8.05,50.0,20,1.0,8293.0,AR,1581153930,1581207400,,,,,,,
521,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",model,,1581187413,28800,1785036,Zhangye,200,100.45,38.93,29.03,19.33,29.03,29.03,1035,31,6.22,150.0,0,,,CN,1581207460,1581245231,1035.0,858.0,,,,,
522,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}]",stations,16093.0,1581187666,-18000,4787534,Sterling,200,-77.43,39.01,41.52,34.0,37.4,45.0,1023,44,4.7,280.0,90,1.0,4624.0,US,1581163792,1581201479,,,,,,,
523,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",stations,14484.0,1581187666,-18000,6078372,Moose Factory,200,-80.61,51.26,-0.4,-18.13,-0.4,-0.4,1018,49,19.46,210.0,1,1.0,860.0,CA,1581166163,1581200634,,,,,,,
524,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02n'}]",stations,10000.0,1581187666,10800,314188,Goksun,200,36.5,38.02,32.0,15.75,32.0,32.0,1015,91,21.92,270.0,18,1.0,7002.0,TR,1581136365,1581174217,,,33.33,,,,
525,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03n'}]",stations,10000.0,1581187666,10800,583673,Aksay,200,39.87,47.26,8.6,,8.6,8.6,1022,84,4.47,330.0,40,1.0,8971.0,RU,1581136667,1581172297,,,,,,,
526,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",model,,1581187666,19800,1235846,Matara,200,80.54,5.95,73.6,74.79,73.6,73.6,1015,75,7.43,67.0,73,,,LK,1581209699,1581252550,1015.0,1011.0,,,,,
527,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",stations,,1581187667,-10800,3842881,Nueve de Julio,200,-60.88,-35.44,84.99,84.63,84.99,84.99,1014,42,5.99,354.0,0,3.0,2019609.0,AR,1581154146,1581203180,,,11.01,,,,
528,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",stations,10000.0,1581187667,7200,293842,Kiryat Gat,200,34.76,31.61,51.62,35.92,41.0,54.0,1022,58,23.04,290.0,75,1.0,6845.0,IL,1581136172,1581175246,,,34.45,,,,
529,"[{'id': 501, 'main': 'Rain', 'description': 'moderate rain', 'icon': '10n'}]",stations,4500.0,1581187667,39600,2155858,Nambucca Heads,200,153.0,-30.65,70.5,73.58,70.0,71.6,1006,94,6.93,200.0,75,1.0,9521.0,AU,1581189701,1581237766,,,,,,,
530,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02n'}]",model,,1581187667,28800,1797117,Rongcheng,200,117.85,30.63,36.82,33.35,36.82,36.82,1032,94,0.72,87.0,14,,,CN,1581202510,1581241829,1032.0,999.0,,,,,
531,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03d'}]",model,,1581187667,-18000,3546791,Moa,200,-74.94,20.66,82.72,81.23,82.72,82.72,1019,45,7.94,40.0,37,,,CU,1581161617,1581202458,1019.0,968.0,,,,,
532,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03n'}]",model,,1581187667,28800,2033225,Zhalantun,200,122.72,48.0,3.27,-4.81,3.27,3.27,1020,85,3.15,304.0,34,,,CN,1581203220,1581238782,1020.0,954.0,,,,,
533,"[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10d'}]",model,,1581187667,-21600,3522804,La Empalizada,200,-97.66,21.31,69.19,69.96,69.19,69.19,1018,89,8.63,293.0,100,,,MX,1581167116,1581207866,1018.0,1018.0,,0.19,,,
534,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",stations,10000.0,1581187659,-10800,3871336,Santiago,200,-70.65,-33.46,91.22,84.56,89.6,93.0,1014,15,6.93,,0,1.0,8506.0,CL,1581156691,1581205325,,,,,,,
535,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",stations,10000.0,1581187667,43200,7601762,Bairiki Village,200,172.98,1.33,78.8,85.87,78.8,78.8,1006,78,2.24,,75,1.0,7300.0,KI,1581187217,1581230659,,,,,,,
536,"[{'id': 520, 'main': 'Rain', 'description': 'light intensity shower rain', 'icon': '09n'}]",stations,10000.0,1581187475,0,2634739,Warrington,200,-2.58,53.39,46.45,33.08,44.01,48.2,1005,87,20.8,170.0,40,1.0,1399.0,GB,1581147833,1581181508,,,,,,,
537,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",stations,10000.0,1581187667,10800,110690,Abha,200,42.51,18.22,60.73,61.25,59.0,62.6,1027,87,2.89,201.0,62,1.0,7396.0,SA,1581133262,1581174436,,,,,,,
538,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03n'}]",stations,10000.0,1581187667,7200,3359638,Walvis Bay,200,14.51,-22.96,65.77,59.38,64.99,66.2,1015,77,16.11,360.0,35,1.0,2288.0,NA,1581137160,1581183978,,,,,,,
539,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}]",model,,1581187668,3600,3347019,Mossamedes,200,12.15,-15.2,76.01,77.05,76.01,76.01,1012,86,13.09,210.0,91,,,AO,1581138307,1581183964,1012.0,1012.0,,,,,
540,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",stations,8000.0,1581187503,-18000,3936456,Lima,200,-77.03,-12.04,80.6,82.58,80.6,80.6,1011,65,8.05,270.0,75,1.0,8682.0,PE,1581159937,1581205142,,,,,,,
541,"[{'id': 600, 'main': 'Snow', 'description': 'light snow', 'icon': '13d'}]",stations,12874.0,1581187668,-18000,5110365,Broome,200,-75.83,42.25,25.5,16.59,19.4,30.99,1018,79,6.93,320.0,90,1.0,3429.0,US,1581163768,1581200735,,,,,,,0.25
542,"[{'id': 521, 'main': 'Rain', 'description': 'shower rain', 'icon': '09n'}]",stations,10000.0,1581187668,36000,2172710,Caloundra,200,153.13,-26.8,72.82,78.04,72.0,73.99,1005,100,6.93,260.0,75,1.0,9485.0,AU,1581190005,1581237400,,,,,,,
543,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",model,,1581187668,10800,471799,Vorotynets,200,45.86,56.06,-2.54,-11.83,-2.54,-2.54,1021,96,5.08,270.0,0,,,RU,1581136757,1581169332,1021.0,1007.0,,,,,
544,"[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10n'}]",model,,1581187668,28800,1789945,Xiaoweizhai,200,107.51,26.19,37.72,31.96,37.72,37.72,1031,95,5.12,14.0,100,,,CN,1581204629,1581244673,1031.0,913.0,,1.69,,,
